ABAP,ASP,Assembly,C#,C++,CMake,CSS,Clojure,CoffeeScript,ColdFusion,Delphi,FreeMarker,GLSL,Go,Groovy,HTML,Handlebars,Java,JavaScript,Kotlin,Lua,Nginx,Objective-C,PHP,Perl,PowerShell,Puppet,Python,Ruby,SQL,Smarty,Swift,TypeScript,Visual Basic,XML,XSLT,Salary
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.485000199882536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138675.87742460362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.498437376967873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433105800961322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38001.784711074244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2262289545226945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65684.58129418979
0.0,0.0,0.0,0.0,0.0,0.0,6.920272342466928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888160274531999,0.0,0.0,6.8633808673067485,0.0,0.0,0.0,0.0,6.9251979962376815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20925.178154938316
0.0,0.0,0.0,0.0,7.573240365159446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573240365159446,0.0,0.0,0.0,0.0,0.0,0.0,60221.234709217104
0.0,0.0,0.0,0.0,0.0,0.0,6.869802800404753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892396627876325,0.0,0.0,6.970503471687855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13119.960799479553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990260395809952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124728.63088752952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629426171109774,7.635240510524784,65150.0411441759
0.0,0.0,0.0,7.704948901240711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6484079778044665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.658843000402954,7.643149346748869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57234.92862677551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.846742924996797,0.0,81222.33557182785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.302613849601485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77630.60724700749
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5549878306428235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152073.8838180336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5009125808115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145549.01475007655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.180449113225166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87087.54756862817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2822276358219815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126624.10692614691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.339203184715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132042.97234512985
0.0,0.0,0.0,0.0,7.689755208490722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662392317193256,0.0,0.0,0.0,0.0,7.657679416487022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54989.407598293255
0.0,0.0,0.0,0.0,7.58943076754795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59598424188547,0.0,0.0,0.0,0.0,7.541252086024917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51296.22051074249
0.0,0.0,0.0,7.07204704956769,0.0,0.0,7.107063519611405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.081337200788364,0.0,0.0,7.072895184219839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.033116755380552,0.0,57349.406368382726
0.0,0.0,0.0,0.0,0.0,0.0,6.668946071450256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684067991787972,0.0,0.0,6.643223335188805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52812.64240029581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34666.879924231696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.569113826420029,0.0,7.638883283126539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45243.808713713195
0.0,0.0,0.0,0.0,0.0,0.0,6.71324271511882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.754878927883559,0.0,0.0,6.769912703886947,0.0,0.0,0.0,0.0,6.67738043876842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32846.2502516814
0.0,0.0,0.0,0.0,0.0,0.0,7.672076929915856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6556449215167985,0.0,0.0,7.629750864197333,0.0,7.610128320433141,0.0,0.0,0.0,0.0,0.0,7.684571093586253,0.0,0.0,0.0,0.0,0.0,0.0,84505.86054417204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056697207351705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33512.04726476418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520034443639476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129112.19059379085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.889580345617603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.837321263815671,0.0,0.0,0.0,0.0,0.0,6.8543431463376,0.0,68438.33015119386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.782338107077901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709461433347936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30224.501645756016
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192086865.24476698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.484902096174791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48939.416166056006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57059491865177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47012.27952229531
0.0,0.0,0.0,0.0,0.0,0.0,6.830529581590865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8655582836045035,0.0,6.794229189205877,6.939913521363654,0.0,0.0,0.0,0.0,6.8686826973695805,0.0,0.0,0.0,0.0,0.0,6.777283095074391,0.0,0.0,0.0,0.0,0.0,0.0,29488.70954491551
0.0,0.0,0.0,6.375365038541929,0.0,0.0,6.489508445079715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468008836960877,0.0,0.0,0.0,0.0,0.0,0.0,29815.84813992281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9923006618791845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163950.1778825086
0.0,0.0,0.0,5.844355333936592,5.914259151570561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85650.77411209707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838681453972876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37455.34224957272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5884256379802855,0.0,0.0,0.0,0.0,7.622762470218186,0.0,0.0,0.0,0.0,0.0,7.655485991862095,0.0,0.0,0.0,0.0,0.0,0.0,82001.29140663457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454114111701503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82289.3718878116
0.0,0.0,0.0,0.0,0.0,0.0,7.426822610898909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5024401009853365,0.0,0.0,7.524809229820285,0.0,0.0,0.0,0.0,7.487991067378587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24798.221663543536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7234264178195025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.725194223747758,0.0,67738.10306086994
0.0,0.0,0.0,0.0,0.0,0.0,7.1824420148630095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.154707788295805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98506.57437375336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827747761601033,0.0,0.0,0.0,0.0,0.0,0.0,75652.56238350323
0.0,0.0,0.0,0.0,0.0,0.0,6.542871350650022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589307742006112,0.0,0.0,6.631049060355164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65475.08371453599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4376844316662485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.472393830601905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68176.03703035263
0.0,0.0,0.0,6.638294212411519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.761330859855556,0.0,0.0,6.627764904032186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24975.778091112898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459274507184857,0.0,0.0,0.0,0.0,0.0,0.0,203608.23021802396
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492183738702432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398533331087868,0.0,0.0,0.0,0.0,0.0,0.0,184371.4740735461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166669984384192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117075.47265326174
0.0,0.0,0.0,0.0,0.0,0.0,6.6435274749082796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6198046532479795,0.0,0.0,6.445400104919055,0.0,0.0,0.0,0.0,6.567795023202207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125873764.78869297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3060502426861795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16625.218722512534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259425268507964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157379.23278299512
0.0,0.0,0.0,0.0,0.0,0.0,6.339487028797571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1301512066970245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9121.884329626557
0.0,0.0,0.0,7.3050785861168395,0.0,0.0,7.3757800018451585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405396497540176,0.0,0.0,7.379530388591168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128277.05585814983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.490552755233821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.502761280550199,0.0,7.49334053702161,0.0,0.0,0.0,0.0,0.0,0.0,94239.49308478048
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16667.272229955015
0.0,0.0,0.0,0.0,7.237999499761369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27676929379624,0.0,7.199161313822222,0.0,0.0,7.1810654739354245,0.0,0.0,0.0,0.0,0.0,7.195418256203117,0.0,0.0,0.0,0.0,0.0,0.0,98772.06012573878
0.0,0.0,0.0,7.030305591432684,7.0382360148824485,0.0,0.0,0.0,0.0,0.0,7.086216051387948,0.0,0.0,0.0,0.0,0.0,0.0,7.111818750253673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.128797416375504,0.0,7.053046247759133,0.0,0.0,0.0,0.0,0.0,0.0,22709.51422905654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.466254917786608,0.0,0.0,0.0,0.0,7.495012819856525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82889.21766389979
0.0,0.0,0.0,0.0,0.0,0.0,6.127926390057661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0100027880566405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98846.86595253415
0.0,0.0,0.0,6.716242042038364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71462.75656270738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279811142812659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.088336832368682,0.0,0.0,0.0,0.0,0.0,0.0,26543.726481289523
0.0,0.0,0.0,0.0,7.036690301393765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.634848532580716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.023716594401488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741244613784867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142537.8563749856
0.0,0.0,0.0,0.0,7.256526582264791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.47185511848681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.079347365071467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.315803219564891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.028059733653871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.459058347617241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.0993658772187365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.493055426028333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.441861095645598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.611494468385065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.616053952080322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.5225724029113215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.590735942676661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,7.1727978608881795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.211049934134774,0.0,0.0,0.0,0.0,0.0,0.0,30866.060503205365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9093719793019845,0.0,0.0,6.197410408265105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.967363109321711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60951.56802205839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084544729888913,7.046107359828878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109269.6229795486
0.0,0.0,0.0,0.0,0.0,0.0,6.955016317890882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973913405430467,0.0,0.0,6.904144413063793,0.0,0.0,0.0,0.0,6.881817427958013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49992.75124602663
0.0,0.0,0.0,0.0,0.0,0.0,6.450187027035293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393290769683384,0.0,0.0,6.585924226057278,0.0,0.0,0.0,0.0,6.448605550564347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98954.35941994408
0.0,0.0,0.0,0.0,0.0,0.0,6.8097042182559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.898313455709255,0.0,0.0,6.920279137830272,0.0,0.0,0.0,0.0,6.896292441759863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74861.18247233724
0.0,0.0,0.0,0.0,0.0,0.0,6.4789162634806505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44930823723293,0.0,0.0,0.0,0.0,6.50318691508947,0.0,0.0,0.0,6.35309055177221,0.0,0.0,0.0,0.0,0.0,0.0,6.306758316755497,0.0,99849.3434788997
